"MB51_ID","MB51_TRANSACTION_DATE","MB51_MATERIAL_CODE","MB51_DESCRIPTION","MB51_POSTING_DATE","MB51_MATERIAL_DOC","MB51_QUANTITY","MB51_UNIT","MB51_LOCATION","MB51_BATCH","MB51_MANUFACTURE_DATE","MB51_TIME","MB51_ORDER","MB51_USERNAME","MB51_HEADER_TEXT","MB51_RESERVATION","MB51_TEXT","MB51_GOODS_RECIPIENT","MB51_PLANT","MB51_BASE_UNIT","MB51_COMPANY_CODE","MB51_COST_CENTER","MB51_DOCUMENT_DATE","MB51_ENTRY_DATE","MB51_GL","MB51_MATERIAL_DOC_YEAR","MB51_MVT","MB51_MOVEMENT_TEXT","MB51_ORDER_UNIT","MB51_NAME1","MB51_QUANTITY_PURCHASE","MB51_PURCHASE_ORDER","MB51_REFERENCE","MB51_SALES_ORDER","MB51_SALES_ORDER1","MB51_VENDOR","MB51_UNLOADING_POINT","MB51_VALUATION_TYPE","MB51_SPECIAL_STOCK","MB51_AMOUNT","FILE_LOG_ID","MB51_FLAG"
"13459018","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943642","-5.000","BAG","M001","010702-R/B",NULL,"18:00:35",NULL,"RAPEESAN01",NULL,"151245138","Retain 10.07.26.1 A010R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-849.30","9588",NULL
"13459015","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943648","-5.000","BAG","M001","010702-R/B",NULL,"18:01:57",NULL,"RAPEESAN01",NULL,"151243891","Top Up 06.07.26.2 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-849.30","9588",NULL
"13459016","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943648","-1.000","BAG","M001","010702-R/B",NULL,"18:01:57",NULL,"RAPEESAN01",NULL,"151243891","Retain 06.07.2026.1 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-169.86","9588",NULL
"13459013","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943648","-5.000","BAG","M001","010702-R/B",NULL,"18:01:57",NULL,"RAPEESAN01",NULL,"151243891","Retain 06.07.26.2 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-849.30","9588",NULL
"13459014","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915927635","-1920.000","BOX","M001","010702-R/B",NULL,"14:42:10",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000248","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-5760000.00",NULL,"2000125514",NULL,NULL,NULL,NULL,NULL,NULL,"-1956787.20","9588",NULL
"13459012","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915928561","-960.000","BOX","M001","010702-R/B",NULL,"14:43:43",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000244","0328","G","0003",NULL,"2026-07-10","2026-07-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-2880000.00",NULL,"2000125515",NULL,NULL,NULL,NULL,NULL,NULL,"-978393.60","9588",NULL
"13459011","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915929024","-4.000","BAG","M001","010702-R/B",NULL,"14:46:01",NULL,"RAPEESAN01",NULL,"151222567","เพื่อส่งให้ RD'QA 7-11 ตรวจสอบ",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-679.44","9588",NULL
"13459010","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943754","-6.000","BAG","M001","010702-R/B",NULL,"18:03:07",NULL,"RAPEESAN01",NULL,"151245100","Top up 06.07.26.3 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1019.16","9588",NULL
"13459009","2026-07-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-10","4915943754","-5.000","BAG","M001","010702-R/B",NULL,"18:03:07",NULL,"RAPEESAN01",NULL,"151245100","Retain 06.07.26.3 A012R002",NULL,"0328","G","0003","405053.00","2026-07-10","2026-07-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-849.30","9588",NULL
"13467426","2026-07-11","58000002","WIPF WICOVALVE W009","2026-07-11","4916005162","20000.000","PC","M003","20260511",NULL,"12:57:23",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467427","2026-07-11","58000002","WIPF WICOVALVE W009","2026-07-11","4916005162","-20000.000","PC","M003","20260511",NULL,"12:57:23",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467428","2026-07-11","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-11","4916005162","3900.000","PC","P003","20260629",NULL,"12:57:23",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","3900.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467429","2026-07-11","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-11","4916005162","-3900.000","PC","M003","20260629",NULL,"12:57:23",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-3900.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467430","2026-07-11","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-07-11","5006817242","15000.000","PC","M003","20260711",NULL,"11:44:16",NULL,"RAPEESAN01",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","15000.00","305055037","6901319",NULL,NULL,"2024222",NULL,NULL,NULL,"75000.00","9598",NULL
"13467431","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-10","4916007467","-5017.300","KG","P001","260320-RPT",NULL,"13:55:11","301000000215","SUTEESEA",NULL,"151281912",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-5017300.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1324110.65","9598",NULL
"13467432","2026-07-11","57000001","เมล็ดกาแฟ Clean Arabica Size L","2026-07-10","5006819344","4806.000","KG","P002","260320-RPT",NULL,"13:58:00","301000000215","SUTEESEA",NULL,"0","A.RPT 20/03/2026",NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","4806000.00",NULL,"A.RPT 10-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"1301657.04","9598",NULL
"13467433","2026-07-11","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-10","5006819344","171.720","KG","P002","260320-RPT",NULL,"13:58:00","301000000215","SUTEESEA",NULL,"0","A.RPT 20/03/2026",NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","171720.00",NULL,"A.RPT 10-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"46506.93","9598",NULL
"13467434","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-11","4916005514","-3069.700","KG","M002","260323-RPT",NULL,"13:09:37",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-3069700.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467435","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-11","4916005514","3069.700","KG","P001","260323-RPT",NULL,"13:09:37",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","3069700.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467436","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-10","4916008039","-3015.180","KG","P001","260323-RPT",NULL,"14:04:29","301000000216","SUTEESEA",NULL,"151281934",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-3015180.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-795733.15","9598",NULL
"13467437","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-10","4916023451","-54.520","KG","P001","260323-RPT",NULL,"15:03:12","301000000216","SUTEESEA",NULL,"151281934",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-54520.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-14388.32","9598",NULL
"13467438","2026-07-11","57000001","เมล็ดกาแฟ Clean Arabica Size L","2026-07-10","5006820756","71.760","KG","P002","260323-RPT",NULL,"15:08:29","301000000216","SUTEESEA",NULL,"0","A.RPT 23/03/2026",NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","71760.00",NULL,"A.RPT 10-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"19435.48","9598",NULL
"13467439","2026-07-11","57000001","เมล็ดกาแฟ Clean Arabica Size L","2026-07-10","5006819348","2979.300","KG","P002","260323-RPT",NULL,"14:08:39","301000000216","SUTEESEA",NULL,"0","A.RPT 23/03/2026",NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","2979300.00",NULL,"A.RPT 10-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"806913.61","9598",NULL
"13467440","2026-07-11","57000002","เมล็ดกาแฟ Clean Arabica B","2026-07-10","5006819348","35.880","KG","P002","260323-RPT",NULL,"14:08:39","301000000216","SUTEESEA",NULL,"0","A.RPT 23/03/2026",NULL,"0328","G","0003",NULL,"2026-07-10","2026-07-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","35880.00",NULL,"A.RPT 10-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"9717.38","9598",NULL
"13467441","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-11","4916005514","-13021.200","KG","M002","260325-BF",NULL,"13:09:37",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-13021200.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467442","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-11","4916005514","13021.200","KG","P001","260325-BF",NULL,"13:09:37",NULL,"SUTTISIT02",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","13021200.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9598",NULL
"13467443","2026-07-11","54002340","สารกาแฟอาราบิก้า","2026-07-09","4916007187","-13021.200","KG","P001","260325-BF",NULL,"13:49:22","301000000214","SUTEESEA",NULL,"151281872",NULL,NULL,"0328","G","0003",NULL,"2026-07-11","2026-07-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-13021200.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-3436411.93","9598",NULL
"13467444","2026-07-11","57000001","เมล็ดกาแฟ Clean Arabica Size L","2026-07-09","5006819220","13008.940","KG","P002","260325-BF",NULL,"13:51:41","301000000214","SUTEESEA",NULL,"0","A.BF L.25/03/2026",NULL,"0328","G","0003",NULL,"2026-07-09","2026-07-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","13008940.00",NULL,"A.BF 09-07-26",NULL,NULL,NULL,NULL,NULL,NULL,"3523341.31","9598",NULL
"13486120","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-11","4916133639","-3.000","BAG","M001","010702-R/B",NULL,"06:16:17",NULL,"RAPEESAN01",NULL,"151296454","Routine 10.07.26.2 A010R002",NULL,"0328","G","0003","405053.00","2026-07-11","2026-07-13","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-509.58","9615",NULL
"13486121","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-11","4916133639","-5.000","BAG","M001","010702-R/B",NULL,"06:16:17",NULL,"RAPEESAN01",NULL,"151296454","Retain 06.07.26.2 A012R002",NULL,"0328","G","0003","405053.00","2026-07-11","2026-07-13","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-849.30","9615",NULL
"13486122","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-03","4916154421","19284.000","BAG","M001","010703R1/B",NULL,"13:33:41","303000000314","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-13","2026-07-13","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","9642000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3275580.24","9615",NULL
"13486123","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-04","4916154604","15487.000","BAG","M001","010704R1/B",NULL,"13:38:20","303000000315","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-13","2026-07-13","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","7743500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2630621.82","9615",NULL
"13486150","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-06","4916155474","19344.000","BAG","M001","060701-F/B",NULL,"13:55:16","303000000316","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-13","2026-07-13","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","9672000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3285771.84","9615",NULL
"13486151","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-07","4916159237","20106.000","BAG","M001","060702R1/B",NULL,"14:14:53","303000000317","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-13","2026-07-13","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","10053000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3415205.16","9615",NULL
"13486152","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-08","4916160543","19284.000","BAG","M001","060703R1/B",NULL,"14:18:00","303000000318","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-13","2026-07-13","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","9642000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3275580.24","9615",NULL
"13486153","2026-07-13","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-07-09","4916161909","18925.000","BAG","M001","060704-F/B",NULL,"14:24:58","303000000319","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-07-13","2026-07-13","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","9462500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3214600.50","9615",NULL
"13486154","2026-07-13","54000541","แอตลาส_เติมแก๊ส LPG ขนาด48Kg.2หัว","2026-07-13","5006892734","20.000","PC","M004","07-26",NULL,"16:45:06",NULL,"WANTILER","305058103","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-11","2026-07-13",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","20.00","305058103","IVV0082607101004",NULL,NULL,"2048975",NULL,NULL,NULL,"20700.00","9615",NULL
"13486155","2026-07-13","54000541","แอตลาส_เติมแก๊ส LPG ขนาด48Kg.2หัว","2026-07-13","5006892740","15.000","PC","M004","07-26",NULL,"16:46:24",NULL,"WANTILER","305058103","0",NULL,NULL,"0328","PC","0003",NULL,"2026-07-13","2026-07-13",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","15.00","305058103","IVV0082607121142",NULL,NULL,"2048975",NULL,NULL,NULL,"15525.00","9615",NULL
"13486156","2026-07-13","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-13","4916164495","-2.000","BAG","P004","090426-T/B",NULL,"14:33:17",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-07-13","2026-07-13","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000125655",NULL,NULL,NULL,NULL,NULL,NULL,"-339.64","9615",NULL
"13486157","2026-07-13","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-13","4916174350","-2.000","BAG","P004","090426-T/B",NULL,"15:16:11",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-07-13","2026-07-13","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000125683",NULL,NULL,NULL,NULL,NULL,NULL,"-339.64","9615",NULL
"13486158","2026-07-13","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-07-13","4916174512","-2.000","BAG","P004","090426-T/B",NULL,"15:17:12",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-07-13","2026-07-13","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000125684",NULL,NULL,NULL,NULL,NULL,NULL,"-339.64","9615",NULL
"13487005","2026-07-13","58000002","WIPF WICOVALVE W009","2026-07-09","4916161909","-8283.000","PC","P003","20260511",NULL,"14:24:58","303000000319","JURASDOK",NULL,"151366796",NULL,NULL,"0328","PC","0003",NULL,"2026-07-13","2026-07-13","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-8283.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-7005.49","9615",NULL
"13487006","2026-07-13","58000002","WIPF WICOVALVE W009","2026-07-08","4916160543","-19555.000","PC","P003","20260511",NULL,"14:18:00","303000000318","JURASDOK",NULL,"151366623",NULL,NULL,"0328","PC","0003",NULL,"2026-07-13","2026-07-13","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-19555.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-16538.99","9615",NULL
"13487007","2026-07-13","58000002","WIPF WICOVALVE W009","2026-07-07","4916159237","-20454.000","PC","P003","20260511",NULL,"14:14:53","303000000317","JURASDOK",NULL,"151366208",NULL,NULL,"0328","PC","0003",NULL,"2026-07-13","2026-07-13","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-20454.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-17299.33","9615",NULL
"13487008","2026-07-13","58000002","WIPF WICOVALVE W009","2026-07-06","4916155474","-19609.000","PC","P003","20260511",NULL,"13:55:16","303000000316","JURASDOK",NULL,"151364117",NULL,NULL,"0328","PC","0003",NULL,"2026-07-13","2026-07-13","53003000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-19609.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-16584.66","9615",NULL
